movieId,id,Title,Year,Director(s),Actors,Genre(s),Type,Language(s),Countries,imdbRating,Soundtrack_URL,Soundtrack
31,tt0112792,Dangerous Minds,1995,['John N. Smith'],"['Michelle Pfeiffer', 'George Dzundza', 'Courtney B. Vance']","['Biography', 'Drama']",['movie'],['English'],['United States'],6.5,https://www.imdb.com/title/tt0112792/soundtrack,"['Mr. Tambourine Man Written and Performed by Bob Dylan', 'Let Me Die In My Footsteps Written by Bob Dylan', 'Curiosity Killed a Cat Music by Sammy Timberg', 'This Is the Life Written by Wendy Melvoin, Lisa Coleman, Kris Bell', 'Gangsta's Paradise Written by Stevie Wonder, Coolio (as Artis Ivey), Doug Rasheed and 'L.V. (I)' (as Lawrence Sanders)', 'Pastime Paradise (Sample)', 'Message for Your Mind Written by Freddie Perren, Fonce Mizell (as Alphonzo Mizell), Berry Gordy, Deke Richards, Rappin' 4-Tay', 'I Want You Back (Sample)', 'Feel the Funk Written by Skip Scarborough and Chris Stokes', 'Havin Thangs Written by Big Mike (as Michael Barnett), Will Barnett, Pimp C (as Chad Butler)', 'Put Ya Back Into It Written by Gary Numan, Tre Black and Michael J. Powell', 'Cars (Sample)', 'Problems Written by Rappin' 4-Tay', 'True O.G. Written by Dalvin DeGrate, Static, Timbaland', 'Gin and Guice Written by Donald Degrate', 'Don't Go There Written by S.W.A.T. Team', 'Respect (Sample)', 'Curiosity Written by Dalvin DeGrate, Missy Elliott (as Missy Elliott), Aaron Hall,', 'Four Play (Sample)', 'It's Alright Written by MisDemeanor, Craig Mac, Evil Dee']"
32,tt0114746,12 Monkeys,1995,['Terry Gilliam'],"['Bruce Willis', 'Madeleine Stowe', 'Brad Pitt']","['Mystery', 'Sci-Fi', 'Thriller']",['movie'],"['English', 'French', 'Latin', 'Spanish', 'German']",['United States'],8.0,https://www.imdb.com/title/tt0114746/soundtrack,"['What a Wonderful World Written by Bob Thiele, George David Weiss', 'Blueberry Hill Written by Al Lewis, Larry Stock, Vincent Rose', 'Sleep Walk Written by Johnny Farina (as John Farina), Ann Farina, Santo Farina', 'Vertigo Theme Written by Bernard Herrmann', 'Introduccion from ""Suite Punta Del Este"" (Twelve Monkeys Theme)', 'Comanche Written by Milton Grant, Link Wray', 'The Earth Died Screaming Written and Performed by Tom Waits', 'Music from Woody Woodpecker cartoon Prehistoric Super Salesman (1969)', 'Pipeline Written by Bob Spickard, Brian Carman', 'Piano Concerto No. 21 In C Major, K.467 (uncredited)', 'Silent Night (uncredited)', 'String Quartet No. 13 in a Minor 'Rosamunde' D804 (uncredited)']"
34,tt0112431,Babe,1995,['Chris Noonan'],"['James Cromwell', 'Magda Szubanski', 'Christine Cavanaugh']","['Comedy', 'Drama', 'Family']",['movie'],['English'],"['Australia', 'United States', 'United Kingdom']",6.9,https://www.imdb.com/title/tt0112431/soundtrack,"['Symphony No. 3 Op. 78 Written by Camille Saint-Saëns', 'Pizzicati from ""Sylvia""', 'Cantique de Jean Racine Written by Gabriel Fauré', 'Lyric Piece No. - 28 Spring (Norwegian Dance) Written by Edvard Grieg', 'Blue Moon Written by Richard Rodgers / Lorenz Hart', 'Toreador Aria from ""Carmen""', 'If I Had Words Adapted from ""Symphony No. 3"" by Camille Saint-Saëns', 'Jingle Bells Written by James Pierpont (as J.S. Pierpont)', 'Away in a Manger (uncredited)']"
36,tt0112818,Dead Man Walking,1995,['Tim Robbins'],"['Susan Sarandon', 'Sean Penn', 'Robert Prosky']","['Crime', 'Drama']",['movie'],['English'],"['United Kingdom', 'United States']",7.5,https://www.imdb.com/title/tt0112818/soundtrack,"['The Face of Love Performed by Nusrat Fateh Ali Khan with Eddie Vedder', 'In Your Mind Performed & Written by Johnny Cash', 'I Will Not Be Sad in This World Armenian Traditional', 'This Is The Day The Lord Has Made Performed by Rev. Donald R. Smith and The Golden Voices Gospel Choir Of St. Francis De Sales Catholic Church', 'Dle Yaman Armenian Traditional', 'A Cool Wind Is Blowing Armenian Traditional', 'Sacred Love Performed by The Dusing Singers', 'Isa Lei Performed by Ry Cooder & Vishwamohan Bhatt (as Vishwa M. Bhatt)', 'The Long Road Performed by Eddie Vedder with Nusrat Fateh Ali Khan', 'Shadow (1993)', 'Be Not Afraid Performed by Susan Sarandon', 'Dead Man Walkin' Performed & Written by Bruce Springsteen']"
38,tt0113442,It Takes Two,1995,['Andy Tennant'],"['Kirstie Alley', 'Steve Guttenberg', 'Mary-Kate Olsen']","['Comedy', 'Family', 'Romance']",['movie'],['English'],['United States'],5.9,https://www.imdb.com/title/tt0113442/soundtrack,"['Hippy, Hippy Shake Written by Chan Romero (as Robert [Chan] Romero)', 'Cantaloop (Flip Fantasia) Written by Herbie Hancock, Rahsaan Kelly, Geoff Wilkinson, Mel Simpson', 'I Got You (I Feel Good) Written by James Brown (uncredited)', '(I've Got Spurs) Jingle Jangle Jingle Written by Joseph J. Lilley (as Joseph Lilley) and Frank Loesser', 'A Horse with No Name Written by Dewey Bunnell', 'Theme from Bonanza Written by Ray Evans and Jay Livingston', 'Hoe Down from ""Rodeo""', 'Twilight Zone Theme Written by Marius Constant', 'Theme from Psycho Written by Bernard Herrmann', 'It Takes Two Written by Sylvia Moy and William Stevenson', 'Tutti Frutti Written by Little Richard (as Richard Penniman) and Dorothy La Bostrie']"
39,tt0112697,Clueless,1995,['Amy Heckerling'],"['Alicia Silverstone', 'Stacey Dash', 'Brittany Murphy']","['Comedy', 'Romance']",['movie'],"['English', 'Spanish']",['United States'],6.9,https://www.imdb.com/title/tt0112697/soundtrack,"['Kids in America By Ricki Wilde and Marty Wilde', 'Fashion Written & Performed by David Bowie', 'Just a Girl By Gwen Stefani and Tom Dumont', 'Shoop By Cheryl James, Pepa (as Sandra Denton), Mark Sparks, and Otwane Roberts', 'Fake Plastic Trees (Acoustic Version) By Thom Yorke (as Thomas Yorke) and Ed O'Brien', 'Shake Some Action By Cyril Jordan and Chris Wilson (as Christopher Wilson)', 'Change By Ian Broudie', 'Girls Just Want to Have Fun By Robert Hazard', 'My Iron Lung By Thom Yorke (as Thomas Yorke) and Ed O'Brien', 'Supermodel By David Baerwald, David Kitay, Brian MacLeod, and Kristen Vigard', 'Buns of Steel 3 By Fit Video', 'Mentos Jingle 'Fresh Goes Better' By John Groves', 'Miss Brown to You By Ralph Rainger, Leo Robin and Richard A. Whiting', 'Alright Written & Performed by Supergrass', 'Someday I Suppose By Dennis Brockenborough, Tim Burton, Joe Gittleman, Kevin Lenear, Joseph Sirdis, Nate Albert, and Dicky Barrett', 'This Time By Novacain & World', 'Rollin' with My Homies Written by Coolio (as A. Ivey, Jr.)and Ralph Sall', 'Where'd You Go? By Nate Albert and Dicky Barrett', 'Give It All You Got Written by Domino and Ralph Sall', 'Here (Squirmel Mix) By Jill Cunniff and Gabrielle Glaser', 'Away By Dolores O'Riordan', 'Closer to Heaven By Wenty Morris', 'Also Sprach Zarathustra By Richard Strauss', 'The Ghost in You By Richard Butler and Tim Butler', 'I Believe I'm You By David Baerwald, Kevin Gilbert, and Sintra Wilson', 'My Forgotten Favorite Written and Performed by Velocity Girl', 'OYSTERS & SNAILS (From 'Spartacus') By Alex North', 'All the Young Dudes By David Bowie', 'All by Myself By Eric Carmen and Sergei Rachmaninoff', 'Summer of '42 Music by Michel Legrand', 'Mullet Head Written and Performed by Beastie Boys', 'Ain't Nuttin' Wrong Written by Spinderella (as Deidra 'Spin' Roper) and Hurby 'Luv Bug' Azor (as Herby Azor)', 'Tenderness By Roger Charlery, David Wakeling, and Michael Billingham', 'Need Your Around Written by Josh Caterer', 'Gigi By Alan Jay Lerner and Frederick Loewe', 'Real Wild Child (Wild One) Written by Johnny Greenan, Johnny O'Keefe, and Dave Owens (as Dave Owens)', 'Mentos Theme Song Performed by Brittany Murphy (uncredited)']"
40,tt0112749,"Cry, the Beloved Country",1995,['Darrell Roodt'],"['Richard Harris', 'James Earl Jones', 'Vusi Kunene']","['Drama', 'Thriller']",['movie'],['English'],"['South Africa', 'United States']",6.8,https://www.imdb.com/title/tt0112749/soundtrack,['Exile Music by Enya']
41,tt0114279,Richard III,1995,['Richard Loncraine'],"['Ian McKellen', 'Annette Bening', 'Christopher Bowen']","['Drama', 'Sci-Fi', 'War']",['movie'],['English'],"['United Kingdom', 'United States']",7.3,https://www.imdb.com/title/tt0114279/soundtrack,"['Come Live With Me Paraphrased from ""The Passionate Shepherd to his Love,(1599)"" by Christopher Marlowe', 'I'm Sitting On The Top Of The World Performed by Al Jolson', 'Te Deum: Marche en rondeau prelude (uncredited)']"
42,tt0112819,Dead Presidents,1995,"['Albert Hughes', 'Allen Hughes']","['Larenz Tate', 'Keith David', 'Chris Tucker']","['Action', 'Crime', 'Drama']",['movie'],['English'],['United States'],6.9,https://www.imdb.com/title/tt0112819/soundtrack,"['I Was Made To Love Her Written by Lula Mae Hardaway, Stevie Wonder, Henry Cosby & Sylvia Moy', 'Felicidad Composed by Rodolfo A. Gandia Leon', 'Keep On Pushing Written by Curtis Mayfield', 'Down In The Valley Written by Solomon Burke & Bert Berns (as Bertrand Berns)', 'Never Gonna Give You Up Written by Kenny Gamble (as Kenneth Gamble), Leon Huff & Jerry Butler', 'I Got The Feelin' Written and Performed by James Brown', 'Cowboys To Girls Written by Kenny Gamble (as Kenneth Gamble) & Leon Huff', '(Man Oh Man) I Want To Go Back Written by Curtis Mayfield & Ben Krass', 'Twenty-Five Miles Written by Edwin Starr, Johnny Bristol, Harvey Fuqua, Jerry Wexler (as Gerald Wexler) & Bert Berns', 'Ain't That A Groove Written by James Brown & Nat Jones', 'Do Right Woman, Do Right Man Written by Dan Penn & Chips Moman', 'Say It Loud I'm Black And I'm Proud Written by James Brown & Pee Wee Ellis (as Alfred James Ellis)', 'Once Upon A Time Written by Dave Hamilton, William Stevenson, Barney Ales & Clarence Paul', 'When Something Is Wrong With My Baby Written by Isaac Hayes & David Porter', 'Banlee Journey Courtesy of Romegajijo Music', 'Just My Imagination (Running Away With Me) Written by Norman Whitfield & Barrett Strong', 'Love Train Written by Kenny Gamble (as Kenneth Gamble) & Leon Huff', 'Get Up And Get Down Written by Tony Hester', 'If You Want Me To Stay Written by Sly Stone (as Sylvester Stewart)', 'I'll Be Around Written by Thom Bell & Phil Hurtt', 'Smiling Faces Sometimes Written by Norman Whitfield & Barrett Strong', 'The Payback Written by James Brown, Fred Wesley & John Starks', 'What's Happening Brother Written by Marvin Gaye & James Nyx', 'The Look Of Love Written by Burt Bacharach & Hal David', 'Watch What Happens (Récit de Cassard)', 'We People Darker Than Blue Written and Performed by Curtis Mayfield', 'Jingle Bells Written by James Pierpont', 'I Miss You Written by Kenny Gamble & Leon Huff', 'Never, Never Gonna Give Ya Up Written and Performed by Barry White', 'Miller Written and Performed by Wally Brown', 'Rudolph, The Red-Nosed Reindeer Written by Johnny Marks', 'If There's Hell Below Written and Performed by Curtis Mayfield', 'Tired Of Being Alone Written and Performed by Al Green', 'Right On For Darkness Written and Performed by Curtis Mayfield', 'Walk On By Written by Burt Bacharach & Hal David', 'Where Is The Love Performed by Jesse & Trina B']"
43,tt0114272,Restoration,1995,['Michael Hoffman'],"['Robert Downey Jr.', 'Sam Neill', 'David Thewlis']","['Biography', 'Drama', 'History']",['movie'],"['English', 'Latin']","['United States', 'United Kingdom']",6.6,https://www.imdb.com/title/tt0114272/soundtrack,['Newcastle (uncredited)']
44,tt0113855,Mortal Kombat,1995,['Paul W.S. Anderson'],"['Christopher Lambert', 'Robin Shou', 'Linden Ashby']","['Action', 'Adventure', 'Fantasy']",['movie'],['English'],['United States'],5.8,https://www.imdb.com/title/tt0113855/soundtrack,"['Techno-Syndrome (7-inch Mix) Written by Olivier Adams (as Oliver Adams)', 'What You See / We All Bleed Red Written by Mikal Moore and Lance Branstetter', 'Can't Happen Here Written by Walter Flakus, Christopher Hall, Jim Sellers, David Suycott, Stuart Zechman', 'Lost Written by Christopher Hall, David Suycott, Stuart Zechman', 'Lies Written by Walter Flakus, Christopher Hall, Jim Sellers, David Suycott, Stuart Zechman', 'Zero Signal Written by Dino Cazares, Raymond Herrera, Burton C. Bell', 'Juke-Joint Jezebel (Metropolis Mix) Written by En Esch, Sascha Konietzko, Günter Schulz (as Gunter Schulz), Raymond Watts', 'Twist The Knife (Slowly) Written by Mitch Harris and Shane Embury', 'Control (Juno Reactor Instrumental) Written by Traci Lords, Ben Watkins, Wonder', 'Halcyon + On + On Written by Phil Hartnoll, Paul Hartnoll, Edward Barton', 'Utah Saints Take on the Theme from Mortal Kombat Written by Utah Saints and Olivier Adams (as Oliver Adams)', 'Goodbye Written by Gravity Kills', 'A Taste of Things to Come Composed by George S. Clinton', 'Goro Vs. Art Composed by George S. Clinton and featuring Buckethead', 'Demon Warriors/Final Kombat Composed George S. Clinton', 'I Reject Performed by Bile']"
45,tt0114681,To Die For,1995,['Gus Van Sant'],"['Nicole Kidman', 'Matt Dillon', 'Joaquin Phoenix']","['Comedy', 'Crime', 'Drama']",['movie'],['English'],"['United States', 'United Kingdom', 'Canada']",6.8,https://www.imdb.com/title/tt0114681/soundtrack,"['Susie Q Written by Eleanor Broadwater, Dale Hawkins and Stan Lewis (as Stanley J. Lewis)', 'Nothing from Nothing Written by Billy Preston and Bruce Fisher', 'Godanginuta Performed by Keiko Nosaka and Sachiko Miyamoto', 'Wasting Away Written by Max Cavalera and Alex Newport', 'Wings of Desire Written by Mark Tierney, Paul Casserly and Fiona McDonald', 'Live It Cool Written by Junior Vasquez and Lydia Rhodes', 'Sweet Home Alabama Written by Edward King, Gary Rossington and Ronnie Van Zant', 'All By Myself Written by Eric Carmen and Sergei Rachmaninoff', 'Season of the Witch Written by Donovan (as Donovan Leitch)', 'Dirty Laundry Written by Don Henley and Danny Kortchmar', 'The Star-Spangled Banner Written by John Stafford Smith']"
46,tt0113347,How to Make an American Quilt,1995,['Jocelyn Moorhouse'],"['Winona Ryder', 'Ellen Burstyn', 'Anne Bancroft']","['Comedy', 'Drama', 'Romance']",['movie'],['English'],['United States'],6.3,https://www.imdb.com/title/tt0113347/soundtrack,"['Matondoni Wedding Recorded by David Fanshawe', 'The Wedding March Composed by Felix Mendelssohn', 'Wedding Song Performed by Unknown Moroccan Musicians', 'Cherry, Cherry Written and Performed by Neil Diamond', 'Swinging on a Star Written by Johnny Burke and Jimmy Van Heusen', 'Beautiful Dreamer Composed by Stephen Foster', 'I Don't Want to Set the World on Fire Written by Eddie Durham, Eddie Seiler (as Edward Seiler), Sol Marcus and Bennie Benjamin', 'After the Fire Is Gone Written by L.E. White', 'Anybody Can Be Somebody's Fool Written and Performed by Nanci Griffith', 'You Belong to Me Written by Pee Wee King, Chilton Price and Redd Stewart', 'Il Trovatore (The Anvil Chorus) By Giuseppe Verdi (as Verdi)', 'Dreamin' Written and Performed by Danny Tate', 'La Vie en Rose Music by Louiguy', 'Riffin' at the Ritz Written by Benny Goodman and Bill Miller (as William Miller)', 'At Last Written by Harry Warren and Mack Gordon', 'El vicio del amor Written by Domingo Concepción']"
47,tt0114369,Se7en,1995,['David Fincher'],"['Morgan Freeman', 'Brad Pitt', 'Kevin Spacey']","['Crime', 'Drama', 'Mystery']",['movie'],['English'],['United States'],8.6,https://www.imdb.com/title/tt0114369/soundtrack,"['Closer (Precursor) Written by Trent Reznor', 'El Michoacano Written by Demetrio Farias', 'Suite No. 3 in D Major, BWV 1068 Air Written by Johann Sebastian Bach (as J.S. Bach)', 'Trouble Man Performed by Marvin Gaye', 'Straight, No Chaser Performed by Thelonious Monk', 'Now's the Time Performed by Charlie Parker', 'Gypsy Csardas Courtesy of APM', 'The Fourth Man Courtesy of APM', 'Love Plus One Performed by Haircut 100', 'I Cover the Waterfront Written by Johnny Green (as John W. Green) and Edward Heyman', 'Lust Written and Performed by Ren Klyce and Steve Boeddeker (as Steve Boedekker)', 'In the Beginning Written by Dorcas Cochran, Kay Twomey, Ben Weisman, and Fred Wise', 'Guilty Written by Gravity Kills', 'Speaking of Happiness Written by Jimmy Radcliffe and Buddy Scott', 'The Hearts Filthy Lesson Written by David Bowie, Brian Eno, Reeves Gabrels, Mike Garson,', 'William Tell Overture (1829) (uncredited)']"
48,tt0114148,Pocahontas,1995,"['Mike Gabriel', 'Eric Goldberg']","['Mel Gibson', 'Linda Hunt', 'Christian Bale']","['Animation', 'Adventure', 'Drama']",['movie'],"['English', 'Russian', 'Algonquin']","['United States', 'Japan']",6.7,https://www.imdb.com/title/tt0114148/soundtrack,"['Colors of the Wind (End Title) (1995)', 'If I Never Knew You (Love Theme From Pocahontas) (1995)', 'The Virginia Company (1995)', 'The Virginia Company (Reprise) (1995)', 'Steady as the Beating Drum (1995)', 'Steady as the Beating Drum (Reprise) (1995)', 'Just Around the Riverbend (1995)', 'Listen with Your Heart I, II, III (1995)', 'Mine, Mine, Mine (1995)', 'Colors of the Wind (1995)', 'Savages (Part 1) (1995)', 'Savages (Part 2) (1995)', 'If I Never Knew You (2005 - Special Edition)']"
49,tt0114916,When Night Is Falling,1995,['Patricia Rozema'],"['Pascale Bussières', 'Rachael Crawford', 'Henry Czerny']","['Drama', 'Romance']",['movie'],['English'],['Canada'],6.5,https://www.imdb.com/title/tt0114916/soundtrack,"['Symphony No.4 in D Minor Op. 13 Composed by Antonín Dvorák', 'Hallelujah Written by Leonard Cohen']"
50,tt0114814,The Usual Suspects,1995,['Bryan Singer'],"['Kevin Spacey', 'Gabriel Byrne', 'Chazz Palminteri']","['Crime', 'Drama', 'Mystery']",['movie'],"['English', 'Hungarian', 'Spanish', 'French']","['Germany', 'United States']",8.5,https://www.imdb.com/title/tt0114814/soundtrack,"['Le sons et les parfums tournent dans l'air du soir Performed by Jon Kull', 'Steppin' Out Performed by Paul Nelson', 'Old MacDonald Had a Farm (uncredited)']"
52,tt0113819,Mighty Aphrodite,1995,['Woody Allen'],"['Woody Allen', 'Mira Sorvino', 'Pamela Blair']","['Comedy', 'Fantasy', 'Romance']",['movie'],"['English', 'Latin']",['United States'],7.0,https://www.imdb.com/title/tt0113819/soundtrack,"['Neo Minore Written by Vasilis Tsitsanis (as Vassilis Tsitsanis)', 'Manhattan Written by Richard Rodgers and Lorenz Hart', 'Penthouse Serenade (When We're Alone) Written by Will Jason and Val Burton', 'I've Found a New Baby Written by Jack Palmer & Spencer Williams', 'Take Five Written by Paul Desmond', 'The 'In' Crowd Written by Billy Page', 'Li'l Darlin' Written by Neal Hefti', 'Walkin' My Baby Back Home Written by Fred E. Ahlert and Roy Turk', 'Horos Tou Sakena Written by Stavros Xarhakos', 'Whispering Written by Richard Coburn, Vincent Rose and John Schonberger', 'You Do Something to Me Written by Cole Porter', 'I Hadn't Anyone Till You Written by Ray Noble', 'When Your Lover Has Gone Written by E.A. Swan', 'FAO Schwarz Clock Tower Song Written and Performed by Bobby Gosh', 'When You're Smiling (The Whole World Smiles with You) Written by Mark Fisher, Joe Goodwin & Larry Shay']"
